,Name,Updated SMILES,Biološka uporabnost (%),nAtom,nHeavyAtom,nH,nO,nBonds,nBondsO,nBondsS,nBondsKS,C2SP3,NsOH,nHBAcc,MPC2,ATS0se,ATS1se,ATS1pe,ATS1are,ATSC0p,ETA_eta_L,ZMIC0,PEOE_VSA1,SlogP_VSA2,VSA_EState9,bpol,MW,nRot,FilterItLogS,bioavailability
393,Gatifloxacin,Fc1cc2c(N(C=C(C(O)=O)C2=O)C2CC2)c(OC)c1N1CC(NCC1)C,96.0,49,27,22,4,52,30,39,46,4,1,6,45,391.087784,412.070124,346.52099999999996,339.8540000000001,10.947996129394,6.9831314732268215,87.4835616457888,24.627188331288924,48.42883991874712,52.62632251511716,30.645553999999997,375.15943440400076,4,-3.4562188361336976,96.0
394,Gefitinib,Clc1cc(Nc2ncnc3c2cc(OCCCN2CCOCC2)c(OC)c3)ccc1F,59.5,55,31,24,3,58,34,41,50,1,0,7,46,436.0718049999999,459.839326,386.8675,378.404,13.321501947193749,7.1536953127231255,98.25404039847223,19.52737746540648,61.432579425298904,51.58073690620967,35.467968000000006,446.15209652800064,8,-7.030902105433447,59.5
395,Gemfibrozil,O(CCCC(C(O)=O)(C)C)c1cc(ccc1C)C,99.0,40,18,22,3,40,18,33,36,2,1,2,25,300.9690960000001,304.6442,251.50099999999998,245.7,9.180765889205098,4.967064192614992,64.92026103278593,9.843390348640755,17.682714647305477,42.91666666666666,24.674554,250.15689456400003,6,-3.8745607689737263,99.0
396,Genaconazole,S(=O)(=O)(C(C(O)(Cn1ncnc1)c1ccc(F)cc1F)C)C,99.0,37,22,15,3,38,23,25,31,1,1,6,35,310.2075729999999,308.42991599999993,259.113,253.5299,11.12035699730189,4.805990332585296,68.84903523196061,5.106527394840706,39.794494857056655,19.650006771227005,26.780105,331.0802187800004,5,-2.9556642338924135,99.0
397,Gentamicin_C1a,O1C(OC2C(O)C(OC3OCC(O)(C)C(NC)C3O)C(N)CC2N)C(N)CCC1CC,0.0,71,31,40,7,73,33,73,73,13,3,11,49,553.8174360000002,582.309516,483.6145,476.25300000000004,13.721730842996616,10.974136334618056,105.44035939793041,56.78482503521521,101.84243565669969,75.91666666666666,45.93228000000007,448.2896996200012,6,0.5679526631486549,0.0
398,Gestodene,OC1(C=CC2C3C(C4C(=CC(=O)CC4)CC3)CCC12CC)C#C,94.5,49,23,26,2,52,26,48,48,7,1,2,41,359.73433199999994,388.45212000000004,321.422,312.7,11.879634204810245,8.549477137821683,81.6360748372741,5.106527394840706,16.490823152189332,49.16666666666667,26.951381999999995,310.19328007200073,1,-3.1059771765979516,94.5
399,Ginkgolide A,O1C2CC34C56C(OC(=O)C5O)OC3(C2(O)C(C)C1=O)C(OC4CC6C(C)(C)C)=O,80.0,53,29,24,9,58,34,55,55,5,2,9,63,432.21889999999985,464.32156800000007,389.1445,381.4,11.748087890998187,9.626598175700515,107.36427355202568,29.16050660488161,63.92499816808444,77.24999999999999,33.624968,408.1420323480007,0,-1.585609462933855,80.0
400,Ginkgolide B,O1C2C(O)(C34OC5OC(=O)C(O)C56C3(C(OC4=O)CC6C(C)(C)C)C2O)C(C)C1=O,88.0,54,30,24,10,59,35,56,56,5,3,10,65,445.57061599999986,476.708988,399.8745,392.35,11.817701492801485,9.804404162274626,112.21012785396871,34.26703399972231,75.13549195067347,83.08333333333331,33.624968,424.13694696800064,0,-0.7657097007827529,88.0
401,Gliclazide,S(=O)(=O)(NC(=O)NN1CC2C(CCC2)C1)c1ccc(cc1)C,83.5,43,22,21,3,45,24,36,39,3,0,4,35,333.5993889999998,351.85267999999996,292.1952,285.05370000000005,12.317954960563677,6.247929006862031,72.38423089574849,0.0,32.54733683244669,33.64216960086505,30.301346999999996,323.1303625320006,3,-2.9480829248638525,83.5
402,Glimepiride,S(=O)(=O)(NC(=O)NC1CCC(CC1)C)c1ccc(cc1)CCNC(=O)N1CC(C)=C(CC)C1=O,99.66666666666667,68,34,34,5,70,36,58,61,7,0,5,51,525.709133,543.275752,451.0311,440.3328,17.85431034772712,9.797046759408207,112.6021083797279,10.633577208012662,50.41846911018017,64.66025655545968,46.78903800000005,490.22499118800096,7,-5.4884816921975785,99.66666666666669
403,Glipizide,S(=O)(=O)(NC(=O)NC1CCCCC1)c1ccc(cc1)CCNC(=O)c1ncc(nc1)C,97.5,58,31,27,4,60,33,44,50,7,0,6,45,452.9082569999998,469.56762,391.2336,382.0078,15.471765655907118,7.868550393373157,101.52861189045164,10.633577208012662,42.91064550297347,57.32172256067538,39.46858900000002,445.17837534400076,7,-5.752281976732688,97.5
404,Glucosamine,O1C(CO)C(O)C(O)C(N)C1O,26.0,25,12,13,5,25,12,25,25,4,4,6,17,209.543344,210.9424,175.81449999999995,174.233,4.2850073126577595,3.8081714056500178,44.042041313902,30.89664001032505,57.67675826560381,39.66666666666666,14.207690999999995,179.07937251599998,1,2.3990659954129265,26.0
405,Glyburide (Glibenclamide),COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,82.0,61,33,28,5,63,35,47,53,7,0,5,48,479.73182199999985,493.834022,410.9451,400.1328,17.485736355417632,8.374344805051328,107.18633557461465,15.370440161812713,40.052486002356574,56.54575041893786,40.437796000000034,493.1438196760008,8,-6.650875749653144,82.0
406,Glycopyrrolate,O(C(=O)C(O)(C1CCCC1)c1ccccc1)C1CC[N+](C1)(C)C,17.0,51,23,28,3,53,25,46,49,6,1,3,37,381.64357999999993,405.054436,335.6765,328.15,11.599857067348154,7.031587327429073,80.34670211309351,14.32642120633538,48.84768670541501,48.8837888951877,32.973796,318.2063701760908,4,-3.648807640185839,17.0
407,Granisetron,O=C(NC1CC2N(C(C1)CCC2)C)c1nn(c2c1cccc2)C,60.0,47,23,24,1,50,26,39,45,8,0,4,38,351.13068399999986,383.033952,319.7876,312.8289,10.437017844864856,6.710342795135195,78.57110564276003,10.216698334856806,45.760768673769284,44.881320231796415,28.934967999999994,312.1950113880007,2,-3.1010641152903453,60.0
408,Grepafloxacin,Fc1c(c2c(N(C=C(C(O)=O)C2=O)C2CC2)cc1N1CC(NCC1)C)C,70.0,48,26,22,3,51,29,38,45,4,1,5,44,377.736068,399.5428720000001,335.4795000000001,328.6040000000001,10.862669517033915,6.887662850999567,83.97998733079784,19.890325377488868,41.31904237746959,49.00423918178382,28.909553999999996,359.1645197840007,3,-3.7275819917059554,70.0
409,Griseofulvin,Clc1c2OC3(C(CC(=O)C=C3OC)C)C(=O)c2c(OC)cc1OC,48.75,41,24,17,6,43,26,34,37,1,0,6,40,334.5885809999998,343.988674,288.6855,281.825,10.349074334009561,5.842462203172588,84.36523265106754,18.9474518152002,38.496933327546174,55.19447340150053,26.244519,352.0713659440005,3,-4.5576234559812105,48.75
410,Guanabenz,Clc1cccc(Cl)c1C=NN=C(N)N,75.0,22,14,8,0,22,14,14,17,0,0,2,18,179.02963400000007,178.738764,151.0751,147.0409,5.9519484901403645,2.6013921235379915,52.93286620473739,11.46733495432437,12.174155148279151,25.17254157218443,9.045655999999996,230.01260161599998,2,-2.651464891533229,75.0
411,Guanadrel,O1C(COC12CCCCC2)CN=C(N)N,85.0,34,15,19,2,35,16,34,34,7,0,3,22,260.36431600000003,275.4224320000001,229.018,225.216,6.704726086646027,5.177941443854246,50.40733628027571,20.94106086192447,31.002270479488224,32.75,22.532933,213.147726848,2,-1.1245536133563516,85.0
412,Guanethidine,N(CCN1CCCCCCC1)C(N)=N,20.0,36,14,22,0,36,14,35,35,5,0,2,16,264.017912,275.411448,227.5135,223.49099999999999,6.970115374819223,5.030214370137987,50.214126149226,15.950365812018996,37.03848992324461,28.66666666666667,23.780553999999995,198.184446704,3,-1.7627340936990288,20.0
413,Guanfacine,Clc1cccc(Cl)c1CC(=O)N=C(N)N,85.5,24,15,9,1,24,15,16,19,1,0,1,20,196.438694,193.22916,162.718,158.116,6.636073056108959,2.9442352573947783,52.990975506079685,11.46733495432437,11.866734298095341,30.330535399344924,10.916862999999996,245.012267268,2,-2.9103247061838133,85.5
414,Halofantrine,Clc1cc(Cl)cc2c1cc(c1c2cc(cc1)C(F)(F)F)C(O)CCN(CCCC)CCCC,6.3000002,63,33,30,1,65,35,49,58,6,1,2,50,493.3119379999998,500.318668,417.914,406.375,17.31645117556364,9.398402122771527,109.93819385608288,10.006437125691184,29.640706343428914,31.242838850945876,36.16521000000001,499.16565460000083,10,-9.602460295690406,6.3000002
415,Haloperidol,Clc1cc(ccc1)C1(O)CCN(CC1)CCCC(=O)c1ccc(F)cc1,62.5,49,26,23,2,51,28,38,44,4,1,3,39,377.856201,391.316198,326.5475,317.8,12.700745568197998,6.7080869240736725,84.58415754094929,10.006437125691184,35.423951289793855,44.24995085076394,27.274760999999994,375.1401348760006,6,-5.841358760551157,62.5
416,Hesperetin,O1c2c(C(=O)CC1c1cc(O)c(OC)cc1)c(O)cc(O)c2,20.0,36,22,14,6,38,24,25,31,2,3,6,35,294.81704799999994,307.626784,258.63,253.6,8.313981726819224,4.4078241945316385,78.0149371661802,24.793308092122217,28.212624672164587,60.16666666666665,18.384898,302.07903816800035,2,-2.777681189701123,20.0
417,Hexobarbital,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,95.0,33,17,16,3,34,18,30,30,4,0,3,27,258.440036,264.40376000000003,220.93900000000002,216.379,7.138485491603878,4.967792981483369,57.29199772552458,0.0,29.79305568456875,45.41666666666667,20.935312,236.116092372,1,-2.232280319564508,95.0
418,Homocysteine,SCCC(N)C(O)=O,53.0,17,8,9,2,16,7,15,15,2,1,3,8,136.27715700000002,128.86153000000002,106.0525,104.101,6.396098549007528,2.7806808491045056,27.501614944308912,10.84019487200289,22.870527118687306,22.41101851851852,11.786862999999995,135.035399528,3,0.1683524862017486,53.0
419,Hydralazine,n1ncc2c(cccc2)c1NN,30.5,20,12,8,0,21,13,10,16,0,0,4,17,154.87838400000004,167.46427599999996,141.8732,139.63680000000002,4.0406669992752,2.2147090059722294,42.613986656846144,5.425791397110385,10.197363616602077,27.5,8.025656,160.07489625600002,1,-2.252383842234836,30.5
420,Hydrochlorothiazide,Clc1cc2NCNS(=O)(=O)c2cc1S(=O)(=O)N,68.66666666666667,25,17,8,4,26,18,16,19,0,0,5,29,220.106419,221.03221000000002,183.8662,177.9576,11.133306263818557,3.4339861568244245,59.53657659710833,5.316788604006331,23.50428515755701,11.504645691609984,22.417656,296.9644754160002,1,-2.568210920996437,68.66666666666667
421,Hydrocodone,O1C2C34C(C(N(CC3)C)Cc3c4c1c(OC)cc3)CCC2=O,75.0,43,22,21,3,47,26,40,43,6,0,4,42,327.0738159999999,361.681152,301.971,294.775,10.053967926610184,6.672808205540148,74.71750858801761,14.373635638450574,43.531187823978975,45.08333333333334,27.117346999999995,299.1521435320006,1,-3.623696729645919,75.0
422,Hydroflumethiazide,S(=O)(=O)(N)c1cc2S(=O)(=O)NCNc2cc1C(F)(F)F,50.0,28,20,8,4,29,21,19,22,0,0,5,35,263.57131,251.982376,212.7577,207.8826,11.694973090851429,4.11874274229506,67.02613067104697,5.316788604006331,23.50428515755701,0.8228006897203333,25.246655999999994,330.9908323960002,1,-2.8209603647186388,50.0
423,Hydromorphone,O1C2C34C(C(N(CC3)C)Cc3c4c1c(O)cc3)CCC2=O,37.25,40,21,19,3,44,25,37,40,6,1,4,41,306.0963720000001,339.76554,283.937,277.225,9.347427274268775,6.378965482023243,70.8647994787995,14.743300079491231,41.52791767754215,45.58333333333334,23.374932999999995,285.1364934680005,0,-2.926941718835808,37.25
424,Hydroxychloroquine,Clc1cc2nccc(NC(CCCN(CCO)CC)C)c2cc1,74.0,49,23,26,1,50,24,39,45,3,1,4,31,366.44160099999993,382.652226,317.5275,309.754,11.981779722198,6.4016149444796255,77.97857485819016,15.323225729697516,47.273407658036994,42.57965022810942,30.013382,335.1764401320007,9,-5.594326830850918,74.0
425,Hydroxyurea,O=C(NO)N,79.0,9,5,4,2,8,4,7,7,0,1,2,4,81.52107600000002,73.55391999999998,62.3656,62.806999999999995,0.9094616712200001,0.9400393350978888,18.659316679807734,5.733667477162185,11.238367537115364,21.166666666666668,3.7408280000000014,76.027277368,0,1.1823645096291175,79.0
426,Hydroxyzine,Clc1ccc(cc1)C(N1CCN(CC1)CCOCCO)c1ccccc1,85.0,53,26,27,2,55,28,43,49,1,1,4,36,398.9316929999998,422.527234,351.3590000000001,342.5750000000001,13.22312824181128,6.772072655022832,87.25276451702629,9.843390348640755,67.45077477964328,47.85402234117807,32.752589,374.17610578400075,8,-4.725262602760464,85.0
427,Hypericin,Oc1c2c3c(c4c5c(C(=O)c6c7c(c8c(c(C2=O)c(O)cc8O)c3c57)c(O)cc6O)c(O)cc4C)c(c1)C,20.0,54,38,16,8,61,45,24,46,0,6,8,76,440.5246319999998,487.273492,412.2765,402.45000000000016,12.33787733578133,7.213098736751733,119.23957216774582,30.63916436904423,30.63916436904423,101.99999999999996,17.787311999999996,504.08451747200036,0,-7.946983706675612,20.0
428,Ibandronate,P(O)(O)(=O)C(P(O)(O)=O)(O)CCN(CCCCC)C,0.8,42,19,23,7,41,18,39,39,4,5,4,27,338.7034139999999,326.0136080000001,266.2336,260.335,20.581548750166977,6.250996422024636,67.95821253033782,29.58008353670109,54.80049595127093,39.64818980752693,42.19976100000004,319.09497533600063,9,0.3907869658512785,0.8
429,Ibuprofen,OC(=O)C(C)c1ccc(cc1)CC(C)C,87.5,33,15,18,2,33,15,26,29,1,1,1,20,245.662492,248.56538799999998,205.0145,199.95,7.750012734461514,4.191997762428997,53.80358693511226,5.106527394840706,11.075832682792557,36.16666666666666,18.925726,206.130679816,4,-2.8349605974739616,87.5
430,Ibutilide,S(=O)(=O)(Nc1ccc(cc1)C(O)CCCN(CCCCCCC)CC)C,8.0,62,26,36,3,62,26,54,57,8,1,4,33,461.87729299999984,472.229392,387.4911,377.8248,16.585946870365547,8.459980248613443,88.4262710571603,10.006437125691184,44.31427251126925,39.921946991479906,45.05145200000004,384.244664012001,14,-5.722990522986629,8.0
431,Idarubicin,O1C(C)C(O)C(N)CC1OC1CC(O)(Cc2c1c(O)c1c(C(=O)c3c(cccc3)C1=O)c2O)C(=O)C,28.0,63,36,27,9,67,40,52,58,7,4,10,63,507.81902399999984,534.1905360000002,447.77199999999993,438.733,14.310587474241714,9.177123788355171,125.88880788964269,35.6335029641251,67.9166955634211,98.75,32.592589000000004,497.1685814440008,3,-3.3410051749251366,28.0
432,Idazoxan,O1c2c(OCC1C=1NCCN=1)cccc2,34.0,27,15,12,2,29,17,22,25,1,0,4,23,210.673948,229.65587599999998,193.0165,189.204,5.995153011289627,3.656683706309277,49.417163769537105,14.790514511606428,31.635980949843642,31.33333333333333,17.220483999999995,204.08987762400002,1,-2.5139404359796442,34.0
433,Ifosfamide,ClCCN1P(OCCC1)(=O)NCCCl,96.0,29,14,15,2,29,14,28,28,1,0,2,18,231.14375100000007,227.963956,187.7644,181.7474,13.913906264078966,4.93278810605393,47.70933405784829,4.5237471617118175,42.67157426211261,4.1318278376165285,28.792105,260.0248197100001,5,-2.710848804330619,96.0
434,Iloprost,OC1CC2C(CC(C2)=CCCCC(O)=O)C1C=CC(O)C(CC#CC)C,16.0,58,26,32,4,59,27,55,55,9,3,3,36,434.28906399999994,448.392236,370.0395,361.35,13.39937875755807,9.128742955021217,93.68588785715036,15.319582184522115,33.49682024797057,61.83333333333334,32.970624,360.2300595040008,8,-2.0466388016264188,16.0
435,Imatinib,O=C(Nc1cc(Nc2nc(ccn2)-c2cccnc2)c(cc1)C)c1ccc(cc1)CN1CCN(CC1)C,98.0,68,37,31,1,72,41,47,59,0,0,7,56,511.7105159999999,554.3068759999999,464.93,454.55800000000005,15.213114516908865,7.7184181078012895,124.51193015747623,15.533486938863142,63.885632360221564,77.5,39.94741700000002,493.2590086120009,7,-7.7054571933112,98.0
436,Imidapril,O=C1N(C(=O)C(NC(CCc2ccccc2)C(OCC)=O)C)C(CN1C)C(O)=O,42.0,56,29,27,6,57,30,47,50,5,1,6,41,442.9240519999999,449.201536,375.4635,368.35400000000004,12.020269814870836,7.3925473804088355,98.68451561072321,14.743300079491231,77.10808451468151,78.33333333333334,36.28458900000001,405.1899855840008,9,-2.2556525396465905,42.0
437,Imipenem,S(CCN=CN)C=1CC2N(C(=O)C2C(O)C)C=1C(O)=O,1.0,37,20,17,4,38,21,34,34,3,2,5,30,297.4557009999998,304.893616,254.7225,249.908,10.684188828990813,6.058922674463428,66.22485345852735,20.846631997694075,57.77140212991275,54.62232426303856,23.530519,299.09397702400037,6,-0.1536727932685799,1.0
438,Imipramine,N(CCCN1c2c(CCc3c1cccc3)cccc2)(C)C,44.0,45,21,24,0,47,23,35,41,3,0,2,31,324.9162119999998,351.636284,291.69449999999995,284.3,10.6729722783088,5.341508845046095,74.27741516220016,9.799819461700956,32.084766508030015,38.16666666666667,27.496967999999995,280.19394876800067,4,-4.912940894456963,44.0
439,Incadronate,P(O)(O)(=O)C(P(O)(O)=O)NC1CCCCCC1,1.0,36,17,19,6,36,17,34,34,7,4,3,25,290.93732599999987,285.0866680000001,232.89210000000003,227.21400000000003,19.495101027172968,5.993475728268647,61.026290806269905,19.573646411009893,31.139504878389648,31.62287226001511,37.04693300000002,287.0687605880005,4,0.5732716969781421,1.0
440,Indapamide,Clc1cc(S(=O)(=O)N)c(cc1)C(=O)NC1c2c(NC1C)cccc2,95.0,40,24,16,3,42,26,27,33,2,0,4,39,319.6232100000001,333.008698,278.1226,270.21180000000004,12.438204380150399,5.175006242505357,76.22522820954684,10.633577208012662,20.366817542828407,38.46354693295966,24.655311999999995,365.0600900520005,3,-4.515918280336926,95.0
441,Indinavir,OC1Cc2c(cccc2)C1NC(=O)C(Cc1ccccc1)CC(O)CN1CCN(CC1C(=O)NC(C)(C)C)Cc1cccnc1,65.0,92,45,47,4,96,49,76,85,7,2,7,69,691.641428,735.77946,612.4365,598.758,20.86043361934385,12.037786687394428,151.96352611671668,20.846631997694075,86.7789367117108,99.91666666666669,54.586729000000076,613.3628049840013,11,-6.467924720000242,65.0
442,Indobufen,O=C1N(Cc2c1cccc2)c1ccc(cc1)C(CC)C(O)=O,85.0,39,22,17,3,41,24,27,33,1,1,2,34,300.1999599999998,315.496392,263.945,257.475,9.202257126192976,4.9481640452345275,72.25952989826645,10.006437125691184,16.983012412144063,54.33333333333335,20.500519,295.12084340400037,4,-3.685164206971042,85.0
443,Indomethacin,Clc1ccc(cc1)C(=O)n1c2c(cc(OC)cc2)c(CC(O)=O)c1C,99.5,41,25,16,4,43,27,25,34,1,1,4,39,326.449353,337.988878,283.937,276.54999999999995,10.34767702369756,4.938325623369182,80.71531379922294,9.843390348640755,28.659909601212945,56.68691157408293,21.743312,357.07678567200037,4,-4.729059587951891,99.5
444,Indoramin,O=C(NC1CCN(CC1)CCc1c2c([nH]c1)cccc2)c1ccccc1,18.0,51,26,25,1,54,29,37,46,4,0,2,39,377.809576,410.04302,341.9945,333.73299999999995,11.889228291212744,6.523250663949115,87.61331479254976,15.200676855804016,41.46717802803488,52.66666666666666,28.798175,347.1997624200007,5,-5.5526260888553765,18.0
445,Ipratropium,O(C(=O)C(CO)c1ccccc1)C1CC2[N+](C(C1)CC2)(C(C)C)C,3.0,54,24,30,3,56,26,49,52,8,1,3,38,402.62102399999986,426.830216,353.399,345.4,12.279625111319998,7.494637856667977,84.1262704811315,14.32642120633538,53.442906362869465,50.37880524412857,34.98021,332.22202024009084,5,-3.6926315035829496,3.0
446,Irbesartan,O=C1N(Cc2ccc(cc2)-c2ccccc2-c2nn[nH]n2)C(=NC12CCCC2)CCCC,66.66666666666667,60,32,28,1,64,36,45,54,7,0,5,51,451.19142399999987,491.001672,411.4813,402.2537,13.410676078811731,8.60676368541869,108.04659991028544,0.0,42.80576830625441,66.41666666666666,32.377796000000004,428.2324595160008,7,-7.402238225815591,66.66666666666667
447,Irinotecan,O1CC2=C(C=C3N(Cc4c3nc3c(cc(OC(=O)N5CCC(N6CCCCC6)CC5)cc3)c4CC)C2=O)C(O)(CC)C1=O,8.0,81,43,38,6,87,49,67,77,8,1,9,74,625.0554999999998,675.7880680000002,565.661,553.125,18.382046126262537,12.225597882426564,143.3174767735682,28.94717241193312,68.74083683696874,95.43231663096078,50.467866000000065,586.279134936001,4,-6.673744325329124,8.0
448,Isoniazid,O=C(NN)c1ccncc1,80.0,17,10,7,1,17,10,10,13,0,0,3,12,136.22896799999998,137.557344,116.2861,114.7119,3.351410405613529,1.9021695806917611,33.977799163417004,0.0,10.891158250298712,27.83333333333333,7.8904489999999985,137.058911844,1,-1.030729148097026,80.0
449,Isoproterenol,Oc1cc(ccc1O)C(O)CNC(C)C,0.0,32,15,17,3,32,15,26,29,2,3,4,20,247.41634800000003,252.269828,209.167,205.454,6.907104188265468,3.8519830706664586,51.9705807405016,20.63637078852845,27.90617941958265,39.66666666666667,17.624518999999996,211.12084340400003,4,-1.5531955127932635,0.0
450,Isosorbide 2-Mononitrate,O1C2C(OCC2O)C(O[N+](=O)[O-])C1,93.0,22,13,9,6,23,14,22,22,4,1,6,20,196.02120400000007,199.330736,168.96529999999996,167.685,3.9376629317878633,3.7392286890695368,49.109022397863185,19.417841886177442,47.82277591779229,40.83333333333334,14.262862999999998,191.04298700799998,2,0.7253143433368084,93.0
451,Isosorbide Dinitrate,C1C(C2C(O1)C(CO2)O[N+](=O)[O-])O[N+](=O)[O-],22.0,24,16,8,8,25,17,23,23,4,0,8,24,226.207808,224.87219600000003,192.7701,192.22,3.915210593861333,4.132257047434691,60.2215562681491,19.148903075073363,47.802867565884114,54.33333333333334,15.021655999999998,236.028065216,4,0.3980150851134875,22.0
452,Isotretinoin,OC(=O)C=C(C=CC=C(C=CC=1C(CCCC=1C)(C)C)C)C,40.0,50,22,28,2,50,22,44,44,3,1,1,30,365.630744,372.52532,306.63199999999995,298.7000000000001,11.89516583509968,6.8894998749446215,79.54095639385365,5.106527394840706,11.075832682792557,49.08333333333334,28.957795999999995,300.20893013600084,5,-3.164676021844101,40.0
453,Isoxicam,S1(=O)(=O)N(C)C(=C(O)Nc2noc(c2)C)C(=O)c2c1cccc2,97.0,36,23,13,5,38,25,23,29,0,1,7,38,299.01459299999993,311.330644,261.7022,255.9948,10.476013331384753,4.49112543762901,75.80267347538397,14.946410935820383,35.817120556633455,37.94888599401474,24.581691,335.05759151600034,2,-2.952184280222188,97.0
454,Isradipine,o1nc2c(n1)cccc2C1C(C(OC(C)C)=O)=C(NC(C)=C1C(OC)=O)C,19.75,48,27,21,5,50,29,36,42,1,0,8,42,381.72103599999997,397.448212,333.98569999999995,327.694,10.55692772519548,6.5741450668655,90.13710714547028,14.790514511606428,35.46570101918043,61.81435505374989,28.581346999999997,371.1481207720005,4,-4.546047989591811,19.75
455,Itraconazole,Clc1cc(Cl)ccc1C1(OC(CO1)COc1ccc(N2CCN(CC2)c2ccc(N3C=NN(C(CC)C)C3=O)cc2)cc1)Cn1ncnc1,55.0,87,49,38,4,93,55,64,80,4,0,12,79,678.3908940000001,732.891416,616.5346999999998,602.4748,20.962668708101575,11.90185352826324,159.3363587340489,24.01040832310111,74.60880359605544,88.44424749100484,54.90786600000008,704.2393070560013,11,-7.117322924337643,55.0
456,Kanamycin,O1C(CN)C(O)C(O)C(O)C1OC1C(O)C(OC2OC(CO)C(O)C(N)C2O)C(N)CC1N,1.0,69,33,36,11,71,35,71,71,14,7,15,52,565.2694120000001,588.238644,490.91799999999984,485.382,12.50586304186394,10.967119253254097,116.08027306909702,77.62781348773387,140.64256995790777,96.5,40.779452000000035,484.23805797200106,6,4.9832749425873395,1.0
457,KETAMINE,CNC1(CCCCC1=O)C2=CC=CC=C2Cl,20.0,32,16,16,1,33,17,26,29,4,0,2,24,241.151109,250.18771800000002,207.7045,201.679,8.431930182792,4.507211082551935,54.17981643140414,5.316788604006331,12.830916929042127,29.66215183295541,17.999311999999996,237.09204181200002,2,-4.398053786681594,20.0
458,Ketanserin,Fc1ccc(cc1)C(=O)C1CCN(CC1)CCN1C(=O)c2c(NC1=O)cccc2,50.0,51,29,22,3,54,32,34,45,2,0,5,45,400.357616,419.810884,353.029,345.154,11.789281619954155,6.851333712828048,92.40160875103537,9.883888251797686,39.868502063691714,59.22109021439882,29.777553999999995,395.1645197840006,5,-5.080629814733616,50.0
459,Ketobemidone,Oc1cc(ccc1)C1(CCN(CC1)C)C(=O)CC,35.5,39,18,21,2,40,19,33,36,3,1,3,27,291.10055199999994,303.77097200000014,251.60299999999998,245.725,8.95862336689543,5.128302252584486,62.28132751284567,10.006437125691184,35.92686686655846,40.75,23.645346999999994,247.157228912,3,-3.0636008861187984,35.5
